url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,dns_status,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,dns_error,validation_status,validation_reason
http://iocl.com@indolj.cyou,indolj.cyou,,,,binary_labelled_dataset_pu.csv,4260,,,,,,,,filtered_below_cse_match_threshold,CSE match score 0.631579 < 0.75
http://noreply@elatihsupport.hrdcorp.gov.my,elatihsupport.hrdcorp.gov.my,,,,binary_labelled_dataset_pu.csv,4268,,,,,,,,filtered_below_cse_match_threshold,CSE match score 0.592593 < 0.75
http://moneymadeeasy.org,moneymadeeasy.org,,,,whois_lexical_matches_filtered_dns_ok.xlsx,72,,,,,,,,filtered_below_cse_match_threshold,CSE match score 0.454545 < 0.75
http://accounts-admin.pnbindia.in,accounts-admin.pnbindia.in,pnbindia.in,Punjab National Bank (PNB),,binary_labelled_dataset_pu.csv,2,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.kfintech.com,accounts-connect.kfintech.com,kfintech.com,Kfintech,,binary_labelled_dataset_pu.csv,13,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.icicibank.com,accounts-admin.icicibank.com,infiniti.icicibank.com,ICICI Bank,,binary_labelled_dataset_pu.csv,14,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.icicidirect.com,accounts-client.icicidirect.com,icicidirect.com,ICICI Bank,,binary_labelled_dataset_pu.csv,15,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.kfintech.com,accounts-client.kfintech.com,kfintech.com,Kfintech,,binary_labelled_dataset_pu.csv,16,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.axismaxlife.com,accounts-connect.axismaxlife.com,axismaxlife.com,Axis Bank,,binary_labelled_dataset_pu.csv,17,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.hdfclife.com,accounts-client.hdfclife.com,hdfclife.com,HDFC Bank,,binary_labelled_dataset_pu.csv,18,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.irctctourism.com,accounts-admin.irctctourism.com,irctctourism.com,Indian Railway Catering and Tourism Corporation (IRCTC),,binary_labelled_dataset_pu.csv,19,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.pnbindia.in,accounts-dev.pnbindia.in,pnbindia.in,Punjab National Bank (PNB),,binary_labelled_dataset_pu.csv,20,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.sbisecurities.in,accounts-dev.sbisecurities.in,sbisecurities.in,State Bank of India (SBI),,binary_labelled_dataset_pu.csv,21,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.canarahsbclife.com,accounts-admin.canarahsbclife.com,canarahsbclife.com,Canara Bank,,binary_labelled_dataset_pu.csv,22,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.irctctourism.com,accounts-connect.irctctourism.com,irctctourism.com,Indian Railway Catering and Tourism Corporation (IRCTC),,binary_labelled_dataset_pu.csv,23,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.bsnl.in,accounts-home.bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),,binary_labelled_dataset_pu.csv,24,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.icicisecurities.com,accounts-connect.icicisecurities.com,icicisecurities.com,ICICI Bank,,binary_labelled_dataset_pu.csv,25,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.airindiaexpress.com,accounts-connect.airindiaexpress.com,airindiaexpress.com,Air India,,binary_labelled_dataset_pu.csv,26,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.airindiaexpress.com,accounts-admin.airindiaexpress.com,airindiaexpress.com,Air India,,binary_labelled_dataset_pu.csv,27,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.pnbindia.in,accounts-home.pnbindia.in,pnbindia.in,Punjab National Bank (PNB),,binary_labelled_dataset_pu.csv,28,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.irctctourism.com,accounts-client.irctctourism.com,irctctourism.com,Indian Railway Catering and Tourism Corporation (IRCTC),,binary_labelled_dataset_pu.csv,29,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.sbisecurities.in,accounts-home.sbisecurities.in,sbisecurities.in,State Bank of India (SBI),,binary_labelled_dataset_pu.csv,30,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.icicisecurities.com,accounts-client.icicisecurities.com,icicisecurities.com,ICICI Bank,,binary_labelled_dataset_pu.csv,31,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.bsnl.in,accounts-my.bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),,binary_labelled_dataset_pu.csv,32,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.hdfcfund.com,accounts-client.hdfcfund.com,hdfcfund.com,HDFC Bank,,binary_labelled_dataset_pu.csv,33,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.kfintech.com,accounts-admin.kfintech.com,kfintech.com,Kfintech,,binary_labelled_dataset_pu.csv,34,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.hdfcfund.com,accounts-connect.hdfcfund.com,hdfcfund.com,HDFC Bank,,binary_labelled_dataset_pu.csv,35,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.hdfclife.com,accounts-admin.hdfclife.com,hdfclife.com,HDFC Bank,,binary_labelled_dataset_pu.csv,36,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.icicisecurities.com,accounts-admin.icicisecurities.com,icicisecurities.com,ICICI Bank,,binary_labelled_dataset_pu.csv,37,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.icicibank.com,accounts-client.icicibank.com,infiniti.icicibank.com,ICICI Bank,,binary_labelled_dataset_pu.csv,38,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.airindiaexpress.com,accounts-client.airindiaexpress.com,airindiaexpress.com,Air India,,binary_labelled_dataset_pu.csv,39,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.icicibank.com,accounts-connect.icicibank.com,infiniti.icicibank.com,ICICI Bank,,binary_labelled_dataset_pu.csv,40,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.axismaxlife.com,accounts-admin.axismaxlife.com,axismaxlife.com,Axis Bank,,binary_labelled_dataset_pu.csv,41,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.hdfclife.com,accounts-connect.hdfclife.com,hdfclife.com,HDFC Bank,,binary_labelled_dataset_pu.csv,42,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.pnbindia.in,accounts-my.pnbindia.in,pnbindia.in,Punjab National Bank (PNB),,binary_labelled_dataset_pu.csv,43,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.sbisecurities.in,accounts-my.sbisecurities.in,sbisecurities.in,State Bank of India (SBI),,binary_labelled_dataset_pu.csv,44,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.icicidirect.com,accounts-admin.icicidirect.com,icicidirect.com,ICICI Bank,,binary_labelled_dataset_pu.csv,45,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.bsnl.in,accounts-prod.bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),,binary_labelled_dataset_pu.csv,46,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.indianoilcgd.com,accounts-admin.indianoilcgd.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),,binary_labelled_dataset_pu.csv,47,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.icicidirect.com,accounts-connect.icicidirect.com,icicidirect.com,ICICI Bank,,binary_labelled_dataset_pu.csv,48,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.airindiaexpress.com,accounts-dev.airindiaexpress.com,airindiaexpress.com,Air India,,binary_labelled_dataset_pu.csv,49,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.indianoilcgd.com,accounts-client.indianoilcgd.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),,binary_labelled_dataset_pu.csv,50,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.hdfcfund.com,accounts-dev.hdfcfund.com,hdfcfund.com,HDFC Bank,,binary_labelled_dataset_pu.csv,51,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.canarahsbclife.com,accounts-connect.canarahsbclife.com,canarahsbclife.com,Canara Bank,,binary_labelled_dataset_pu.csv,52,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-client.axismaxlife.com,accounts-client.axismaxlife.com,axismaxlife.com,Axis Bank,,binary_labelled_dataset_pu.csv,53,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.axismaxlife.com,accounts-dev.axismaxlife.com,axismaxlife.com,Axis Bank,,binary_labelled_dataset_pu.csv,54,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.canarahsbclife.com,accounts-dev.canarahsbclife.com,canarahsbclife.com,Canara Bank,,binary_labelled_dataset_pu.csv,55,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-connect.indianoilcgd.com,accounts-connect.indianoilcgd.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),,binary_labelled_dataset_pu.csv,56,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-admin.hdfcfund.com,accounts-admin.hdfcfund.com,hdfcfund.com,HDFC Bank,,binary_labelled_dataset_pu.csv,57,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.icicibank.com,accounts-dev.icicibank.com,infiniti.icicibank.com,ICICI Bank,,binary_labelled_dataset_pu.csv,58,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.pnbindia.in,accounts-prod.pnbindia.in,pnbindia.in,Punjab National Bank (PNB),,binary_labelled_dataset_pu.csv,59,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.sbisecurities.in,accounts-prod.sbisecurities.in,sbisecurities.in,State Bank of India (SBI),,binary_labelled_dataset_pu.csv,60,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.icicisecurities.com,accounts-dev.icicisecurities.com,icicisecurities.com,ICICI Bank,,binary_labelled_dataset_pu.csv,61,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.hdfclife.com,accounts-dev.hdfclife.com,hdfclife.com,HDFC Bank,,binary_labelled_dataset_pu.csv,62,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-smart.bsnl.in,accounts-smart.bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),,binary_labelled_dataset_pu.csv,63,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.indianoilcgd.com,accounts-dev.indianoilcgd.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),,binary_labelled_dataset_pu.csv,64,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.icicidirect.com,accounts-dev.icicidirect.com,icicidirect.com,ICICI Bank,,binary_labelled_dataset_pu.csv,65,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.kfintech.com,accounts-dev.kfintech.com,kfintech.com,Kfintech,,binary_labelled_dataset_pu.csv,66,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-dev.irctctourism.com,accounts-dev.irctctourism.com,irctctourism.com,Indian Railway Catering and Tourism Corporation (IRCTC),,binary_labelled_dataset_pu.csv,67,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.airindiaexpress.com,accounts-home.airindiaexpress.com,airindiaexpress.com,Air India,,binary_labelled_dataset_pu.csv,68,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.axismaxlife.com,accounts-home.axismaxlife.com,axismaxlife.com,Axis Bank,,binary_labelled_dataset_pu.csv,69,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.canarahsbclife.com,accounts-home.canarahsbclife.com,canarahsbclife.com,Canara Bank,,binary_labelled_dataset_pu.csv,70,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.hdfcfund.com,accounts-home.hdfcfund.com,hdfcfund.com,HDFC Bank,,binary_labelled_dataset_pu.csv,71,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-smart.pnbindia.in,accounts-smart.pnbindia.in,pnbindia.in,Punjab National Bank (PNB),,binary_labelled_dataset_pu.csv,72,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-smart.sbisecurities.in,accounts-smart.sbisecurities.in,sbisecurities.in,State Bank of India (SBI),,binary_labelled_dataset_pu.csv,73,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.hdfclife.com,accounts-home.hdfclife.com,hdfclife.com,HDFC Bank,,binary_labelled_dataset_pu.csv,74,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.icicibank.com,accounts-home.icicibank.com,infiniti.icicibank.com,ICICI Bank,,binary_labelled_dataset_pu.csv,75,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.icicidirect.com,accounts-home.icicidirect.com,icicidirect.com,ICICI Bank,,binary_labelled_dataset_pu.csv,76,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-uat.bsnl.in,accounts-uat.bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),,binary_labelled_dataset_pu.csv,77,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.icicisecurities.com,accounts-home.icicisecurities.com,icicisecurities.com,ICICI Bank,,binary_labelled_dataset_pu.csv,78,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.indianoilcgd.com,accounts-home.indianoilcgd.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),,binary_labelled_dataset_pu.csv,79,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.kfintech.com,accounts-home.kfintech.com,kfintech.com,Kfintech,,binary_labelled_dataset_pu.csv,80,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-home.irctctourism.com,accounts-home.irctctourism.com,irctctourism.com,Indian Railway Catering and Tourism Corporation (IRCTC),,binary_labelled_dataset_pu.csv,81,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.airindiaexpress.com,accounts-my.airindiaexpress.com,airindiaexpress.com,Air India,,binary_labelled_dataset_pu.csv,82,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.axismaxlife.com,accounts-my.axismaxlife.com,axismaxlife.com,Axis Bank,,binary_labelled_dataset_pu.csv,83,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.canarahsbclife.com,accounts-my.canarahsbclife.com,canarahsbclife.com,Canara Bank,,binary_labelled_dataset_pu.csv,84,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.hdfcfund.com,accounts-my.hdfcfund.com,hdfcfund.com,HDFC Bank,,binary_labelled_dataset_pu.csv,85,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-uat.pnbindia.in,accounts-uat.pnbindia.in,pnbindia.in,Punjab National Bank (PNB),,binary_labelled_dataset_pu.csv,86,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-uat.sbisecurities.in,accounts-uat.sbisecurities.in,sbisecurities.in,State Bank of India (SBI),,binary_labelled_dataset_pu.csv,87,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.icicibank.com,accounts-my.icicibank.com,infiniti.icicibank.com,ICICI Bank,,binary_labelled_dataset_pu.csv,88,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.hdfclife.com,accounts-my.hdfclife.com,hdfclife.com,HDFC Bank,,binary_labelled_dataset_pu.csv,89,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.icicidirect.com,accounts-my.icicidirect.com,icicidirect.com,ICICI Bank,,binary_labelled_dataset_pu.csv,90,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-users.bsnl.in,accounts-users.bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),,binary_labelled_dataset_pu.csv,91,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.icicisecurities.com,accounts-my.icicisecurities.com,icicisecurities.com,ICICI Bank,,binary_labelled_dataset_pu.csv,92,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.indianoilcgd.com,accounts-my.indianoilcgd.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),,binary_labelled_dataset_pu.csv,93,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.irctctourism.com,accounts-my.irctctourism.com,irctctourism.com,Indian Railway Catering and Tourism Corporation (IRCTC),,binary_labelled_dataset_pu.csv,94,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-my.kfintech.com,accounts-my.kfintech.com,kfintech.com,Kfintech,,binary_labelled_dataset_pu.csv,95,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.airindiaexpress.com,accounts-prod.airindiaexpress.com,airindiaexpress.com,Air India,,binary_labelled_dataset_pu.csv,96,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.axismaxlife.com,accounts-prod.axismaxlife.com,axismaxlife.com,Axis Bank,,binary_labelled_dataset_pu.csv,97,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.canarahsbclife.com,accounts-prod.canarahsbclife.com,canarahsbclife.com,Canara Bank,,binary_labelled_dataset_pu.csv,98,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.hdfcfund.com,accounts-prod.hdfcfund.com,hdfcfund.com,HDFC Bank,,binary_labelled_dataset_pu.csv,99,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-users.pnbindia.in,accounts-users.pnbindia.in,pnbindia.in,Punjab National Bank (PNB),,binary_labelled_dataset_pu.csv,100,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-users.sbisecurities.in,accounts-users.sbisecurities.in,sbisecurities.in,State Bank of India (SBI),,binary_labelled_dataset_pu.csv,101,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts.abdm.gov.in,accounts.abdm.gov.in,abdm.gov.in,National Health Authority (NHA),,binary_labelled_dataset_pu.csv,102,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts.accounts.mgovcloud.in,accounts.accounts.mgovcloud.in,accounts.mgovcloud.in,National Informatics Centre (NIC),,binary_labelled_dataset_pu.csv,103,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.hdfclife.com,accounts-prod.hdfclife.com,hdfclife.com,HDFC Bank,,binary_labelled_dataset_pu.csv,104,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts.aiimsexams.ac.in,accounts.aiimsexams.ac.in,aiimsexams.ac.in,All India Institute of Medical Sciences (AIIMS),,binary_labelled_dataset_pu.csv,105,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.icicibank.com,accounts-prod.icicibank.com,infiniti.icicibank.com,ICICI Bank,,binary_labelled_dataset_pu.csv,106,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.icicidirect.com,accounts-prod.icicidirect.com,icicidirect.com,ICICI Bank,,binary_labelled_dataset_pu.csv,107,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts.airtel.in,accounts.airtel.in,airtel.in,Airtel,,binary_labelled_dataset_pu.csv,108,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts.airtelpayments.bank.in,accounts.airtelpayments.bank.in,airtelpayments.bank.in,Airtel,,binary_labelled_dataset_pu.csv,109,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts.ana.crsorgi.gov.in,accounts.ana.crsorgi.gov.in,ana.crsorgi.gov.in,ana crs,,binary_labelled_dataset_pu.csv,110,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
http://accounts-prod.icicisecurities.com,accounts-prod.icicisecurities.com,icicisecurities.com,ICICI Bank,,binary_labelled_dataset_pu.csv,111,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
